"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1847534912485937624","Sat Oct 19 07:07:03 +0000 2024","0","Pemerintahan Prabowo siapkan program besar untuk penuhi kebutuhan gizi anak-anak Indonesia. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/Agv5kJQS6B","1847534912485937624","https://pbs.twimg.com/media/GaPDNaZbUAE6PDC.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1847534912485937624","464284082","HarcumTj"
"1847534880831525071","Sat Oct 19 07:06:55 +0000 2024","0","Dengan 1 juta hektar lahan untuk sapi Prabowo pastikan Makan Bergizi Gratis jadi kenyataan! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/X8MXQRytdP","1847534880831525071","https://pbs.twimg.com/media/GaPDLiSbUAMJAxm.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1847534880831525071","464284082","HarcumTj"
"1847534852356395388","Sat Oct 19 07:06:48 +0000 2024","0","Pemerintah hadirkan solusi pangan lewat Makan Siang Gratis 2025 bersama 1 3 juta ekor sapi! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/2wuuMy2Xid","1847534852356395388","https://pbs.twimg.com/media/GaPDJ8ZbUAAfH9q.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1847534852356395388","464284082","HarcumTj"
"1847534819154309564","Sat Oct 19 07:06:41 +0000 2024","0","Prabowo pastikan anak-anak Indonesia dapat makan bergizi siap 2025! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/H2Y29AGN84","1847534819154309564","https://pbs.twimg.com/media/GaPDH6ObUAEQLda.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1847534819154309564","464284082","HarcumTj"
"1847534792008749364","Sat Oct 19 07:06:34 +0000 2024","0","Program Makan Siang Gratis segera hadir meningkatkan gizi nasional dengan dukungan global! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/C8xbyuXCjh","1847534792008749364","https://pbs.twimg.com/media/GaPDGXrbUAA1jC2.jpg","","in","","0","0","0","https://x.com/HarcumTj/status/1847534792008749364","464284082","HarcumTj"
"1847524378504007851","Sat Oct 19 06:25:11 +0000 2024","0","Menanti Implementasi 'Makan Siang Bergizi Gratis' Prabowo https://t.co/fNWbH5fMLa","1847524378504007851","","","in","","0","0","0","https://x.com/OnlineJamb87336/status/1847524378504007851","1701853261597495296","OnlineJamb87336"
"1847488306520739986","Sat Oct 19 06:10:49 +0000 2024","2","@tempodotco Tuh...bener kaan..gak ada makan siang gratis..","1847520760803577910","","tempodotco","in","Sumatera Barat, Indonesia","0","0","0","https://x.com/amelkoto/status/1847520760803577910","1085000674079694848","amelkoto"
"1847516418822328636","Sat Oct 19 05:53:34 +0000 2024","0","udah pada makan siang gratis?","1847516418822328636","","","in","Tanah Legenda Para-Hyangan","0","2","1","https://x.com/eLganufa/status/1847516418822328636","341980931","eLganufa"
"1847516217852252202","Sat Oct 19 05:52:46 +0000 2024","0","i buy BBRI semoga menjadi penampung dana makan siang gratis ya kan.. hold sampe desember buat sangu mudik https://t.co/jPcUerRdPP","1847516217852252202","https://pbs.twimg.com/media/GaOx6zxbUAMCkmD.png","","in","NASDAQ","0","0","0","https://x.com/agung_gal/status/1847516217852252202","343449829","agung_gal"
"1847459310063985137","Sat Oct 19 05:47:27 +0000 2024","30","@rudalantarbenua @kopididid Kalo iya buat ngurusin makan siang gratis aneh siii dari pada gitu mending dia benerin pola pikir para elite negara ini soalnya masih masuk cognitive science atau mungkin masih nyerempet neuropsikologi yang katanya mempelajati cara berpikir orang","1847514881974816772","","rudalantarbenua","in","welcome to my playground ","0","1","0","https://x.com/sneezygirl2/status/1847514881974816772","1714823786137309184","sneezygirl2"
"1847514541170798970","Sat Oct 19 05:46:06 +0000 2024","0","Menanti implementasi Makan Siang Bergizi Gratis Prabowo https://t.co/MiqXe1Dl2I https://t.co/13VJ8PXYK7","1847514541170798970","https://pbs.twimg.com/media/GaOwrb-bUAAI9rs.png","","in","Indonesia","0","0","0","https://x.com/webelshinta/status/1847514541170798970","1482999200988434435","webelshinta"
"1847499208279871676","Sat Oct 19 05:45:49 +0000 2024","0","@AliansyahVirga @tanyakanrl besok makan siang gratis","1847514468575789328","","AliansyahVirga","in","AG","0","0","0","https://x.com/aslanjadeclr/status/1847514468575789328","1679165497349378048","aslanjadeclr"
"1847507546086789544","Sat Oct 19 05:25:25 +0000 2024","0","@twinkte kan disana ada makan siang gratis????","1847509336819712229","","twinkte","in","Malaysia ","0","1","0","https://x.com/syamimiyoung/status/1847509336819712229","1711983212392792064","syamimiyoung"
"1847237674706641192","Sat Oct 19 05:23:48 +0000 2024","0","@ruhutsitompul Mentri koordinator makan siang gratis blm ada","1847508930672676912","","ruhutsitompul","in","","0","0","0","https://x.com/Arman_topbgt/status/1847508930672676912","1430913775083745295","Arman_topbgt"
"1847508725864784048","Sat Oct 19 05:22:59 +0000 2024","1","Ini aku selalu SETUJU kasi duit makan siang gratis itu ke orang tua siswa yg mmbutuhkan. Udh pasti sangat memangkas ongkos. Jumlah yg dtrima ortu jg bs lbh besar. Sekeluarga mereka bs makan. Lagian anak itu klo makan ingat ortunya ga makan pasti sedih jg.","1847508725864784048","","","in","dalam gua","1","0","0","https://x.com/maemaezzz_/status/1847508725864784048","1669345433674731522","maemaezzz_"
"1847481128971862113","Sat Oct 19 05:22:54 +0000 2024","0","@Mdy_Asmara1701 Udah siapkan wadah buat program makan siang dan susu gratis..","1847508702170853564","","Mdy_Asmara1701","in","","0","0","0","https://x.com/R_180208/status/1847508702170853564","1475852772507459586","R_180208"
"1847499208279871676","Sat Oct 19 05:14:11 +0000 2024","0","@tanyakanrl AZZEK MAKAN SIANG GRATIS","1847506507459678284","","tanyakanrl","in","","0","0","0","https://x.com/Callondetektif/status/1847506507459678284","317033290","Callondetektif"
"1847502942607135079","Sat Oct 19 05:00:01 +0000 2024","0"," GIVEAWAY SHOPEEPAY THR Sabtu siang waktunya makan siang dan dapat THR dari ShopeePay! Ada saldo gratis untuk 25 orang tercepat nih buruan ambil sekarang! KLAIM Saldo Gratis di sini https://t.co/JzYsJp2RbS #ShopeeTHR #ShopeepayTHR #ShopeepayGratis","1847502942607135079","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/tryout_id/status/1847502942607135079","820712479","tryout_id"
"1847167437671944297","Sat Oct 19 00:50:56 +0000 2024","1","@hasyimalhabsi @cobeh2022 Tulisan Bapak sangat bagus.. Semoga Bapak diberi makan siang gratis.","1847440261653447061","","hasyimalhabsi","in","Koto Tangah, Indonesia","0","0","0","https://x.com/dafif_p/status/1847440261653447061","1667569007065702400","dafif_p"
"1847170462922821772","Sat Oct 19 00:44:04 +0000 2024","241","@QiuQiu_Official Yg antri bansos...yg antri makan siang gratis.. pasti pendukung yg menang","1847438532518039648","","QiuQiu_Official","in","Sidoarjo ---- Malang Kota","3","5","1","https://x.com/FayaAtika/status/1847438532518039648","1450733210074161153","FayaAtika"
"1847437051354112064","Sat Oct 19 00:38:11 +0000 2024","0","7500 diformulasikan makan siang gratis dengan harapan kekuatan nilai gizinya setingkat Ironman atau Superman. Jadi pengen nanya ibu s3 itu sanggup nggak sih makan siangnya seharga itu","1847437051354112064","","","in","Bandung Kulon, Indonesia","0","0","0","https://x.com/asaltenar/status/1847437051354112064","1666244131230990337","asaltenar"
"1847144244752142352","Sat Oct 19 00:12:22 +0000 2024","9","@KeylaTiara4210 @twentyfirstof3 @permatadnda Ini nih.. pantes negeri ini jalan di tempat ga maju bahkan mundur manusianya modelnya begini2. Minimal pake logic kek. Emang kaum makan siang gratis. Hadehhhhhh","1847430555551617499","","KeylaTiara4210","in","UK","0","0","0","https://x.com/fpl_pipi/status/1847430555551617499","1104700054571376641","fpl_pipi"
"1847427472033534356","Sat Oct 19 00:00:07 +0000 2024","0","sicepat ganti aja namanya jadi silelet @sicepat_ekspres","1847427472033534356","","","in","","0","1","0","https://x.com/Kemenmaksi/status/1847427472033534356","1757944479859019777","Kemenmaksi"
"1847283232146149457","Fri Oct 18 23:59:37 +0000 2024","0","@Boediantar4 Pendukung 02 tololnya abadi. Yg penting joget2 dan makan siang gratis. Mana bisa diajak mikir.","1847427345629794612","","Boediantar4","in","","0","0","0","https://x.com/culprit_46/status/1847427345629794612","1710799579028054016","culprit_46"
"1847264934700413289","Fri Oct 18 23:58:57 +0000 2024","0","@tempodotco Mampus tuh makan gemoy makan siang gratis dangkal banget orang indo ya ampunnn yg gak milih ikut naggung hidup di era dia yg amburadul","1847427177769546026","","tempodotco","in","","0","0","0","https://x.com/saaakkk1010/status/1847427177769546026","1452857074946240512","saaakkk1010"
"1847426211309629464","Fri Oct 18 23:55:06 +0000 2024","0","Program yang dia dukung adalah makan siang gratis.. Gasak programnya karena kita sudah lebih dulu mengeluarkan program nutrisi berbasis kearifan lokal dengan pemberdayaan perempuan.. Novita sari yahya 2020.. Pembuktian pernyataan Rocky Gerung https://t.co/2HOyFR48XR","1847426211309629464","https://pbs.twimg.com/media/GaNgWVEbQAAZKYm.jpg","","in","Depok, Jawa Barat","0","0","0","https://x.com/novitasariyahya/status/1847426211309629464","1804518533457678336","novitasariyahya"
"1846924328702824513","Fri Oct 18 23:46:54 +0000 2024","1","@AndiPitopang7 kan orang2 tolol itu bilang makan siang gratis lebih penting daripada yg begini","1847424147808539003","","AndiPitopang7","in","","0","0","0","https://x.com/arandikaa/status/1847424147808539003","710355703","arandikaa"
"1847403619005714738","Fri Oct 18 23:26:21 +0000 2024","0","@OposisiCerdas Lumayan dapet jatah makan siang gratis ","1847418974688203140","","OposisiCerdas","in","","0","1","0","https://x.com/Culunsejati1/status/1847418974688203140","1604966113548566528","Culunsejati1"
"1846822355596878320","Fri Oct 18 23:20:08 +0000 2024","3","@aromapetrikorr cak imin itu strategi nya memang deketin prabowo buat dapet makan siang gratis orangnya kan stunt...","1847417410070204755","","aromapetrikorr","in","Kota Malang, Jawa Timur","0","0","0","https://x.com/ehnlvv/status/1847417410070204755","1798456835034517505","ehnlvv"
"1847413450718531787","Fri Oct 18 23:04:24 +0000 2024","0","Pak Prabowo terima kasih atas perhatianmu terhadap kesehatan anak-anak melalui program makan siang gratis. #KetahananPanganUntukIndonesia","1847413450718531787","","","in","","0","0","0","https://x.com/patricia_w7/status/1847413450718531787","1701440622102790145","patricia_w7"
"1847411656093303278","Fri Oct 18 22:57:16 +0000 2024","0","Terima kasih Pak Prabowo makan siang gratis adalah solusi bagi anak-anak Indonesia. #KetahananPanganUntukIndonesia","1847411656093303278","","","in","","0","0","0","https://x.com/falisha_dahrum7/status/1847411656093303278","1689917531203817473","falisha_dahrum7"
"1847292699340415092","Fri Oct 18 22:42:09 +0000 2024","0","@msaid_didu Ini seperti pemikiran pencegahan stunting dengan makan siang gratis ","1847407849531642315","","msaid_didu","in","","0","0","0","https://x.com/memobalabala/status/1847407849531642315","1478650830244892675","memobalabala"
"1847154083691401527","Fri Oct 18 22:21:17 +0000 2024","0","@DakotaGeorgy Percobaan program makan siang gratis..","1847402600783892799","","DakotaGeorgy","in","","0","0","0","https://x.com/JOKOPITOYOO/status/1847402600783892799","1829288912369623040","JOKOPITOYOO"
"1847402306020753769","Fri Oct 18 22:20:07 +0000 2024","3","Menanti implementasi Makan Siang Bergizi Gratis Prabowo https://t.co/5w4Dy54hUR","1847402306020753769","","","in","NKRI","0","0","1","https://x.com/antaranews/status/1847402306020753769","18071520","antaranews"
"1846777266090717640","Fri Oct 18 22:16:15 +0000 2024","0","@AlnilamOmar Lah dikon nyoblos Anis dok wegah... Pengen makan siang gratis.. Yoo wis nyok peken pilihan mu. Politik itu lebih baik kalau tidak banyak transaksional ..","1847401334557069788","","AlnilamOmar","in","Solo, Central Java, Indonesia","0","0","0","https://x.com/seven_tinus/status/1847401334557069788","69979757","seven_tinus"
"1847275476907356350","Fri Oct 18 22:14:35 +0000 2024","1","@KaZep7 kamu ga diajak ya ya tunggu saja makan siang gratis 2029","1847400914967286208","","KaZep7","in","Indonesia","0","0","0","https://x.com/Mfajarsultan/status/1847400914967286208","3315470514","Mfajarsultan"
"1847245278283469000","Fri Oct 18 11:56:09 +0000 2024","2","Relawan RIDO Gelar Agenda Makan Siang Gratis di Sejumlah Titik Jakarta Traktiran Rido #rido #satuinjakarta https://t.co/PL3LuS7GEx","1847245278283469000","https://pbs.twimg.com/media/GaK6rlobkAAyqk_.png","","in","Indonesia","1","1","2","https://x.com/DEMOKRAT_S14P/status/1847245278283469000","992361759628451840","DEMOKRAT_S14P"
"1847242957994529041","Fri Oct 18 11:46:57 +0000 2024","1"," Hari ini relawan-relawan RIDO berinisiatif melakukan traktiran. Mudah-mudahan berkenan sekaligus menunjukkan komitmen mendukung program Pak Prabowo makan siang gratis Traktiran RIDO https://t.co/5rV24YnwrN","1847242964747407605","https://pbs.twimg.com/media/GaK5mNbbEAAJR46.jpg","DEMOKRAT_S14P","in","Indonesia","0","1","1","https://x.com/DEMOKRAT_S14P/status/1847242964747407605","992361759628451840","DEMOKRAT_S14P"
"1847242957994529041","Fri Oct 18 11:46:56 +0000 2024","1","berinisiatif mentraktir warga Jakarta makan siang Jumat (18/10/2024). RK mengatakan agenda ini merupakan bentuk dukungan program makan bergizi gratis yang digagas Presiden terpilih Prabowo Subianto. Traktiran RIDO https://t.co/RLWL7l8QSc","1847242961446391977","https://pbs.twimg.com/media/GaK5kYtboAAwnjn.jpg","DEMOKRAT_S14P","in","Indonesia","0","1","1","https://x.com/DEMOKRAT_S14P/status/1847242961446391977","992361759628451840","DEMOKRAT_S14P"
"1847241231866486815","Fri Oct 18 11:40:04 +0000 2024","1","Enaknya kalau wfo adalah makan siang gratis dan enak dan gaperlu khawatir harga wkwk","1847241231866486815","","","in","Batam . Sukabumi. Bogor.","0","0","0","https://x.com/IqbalRamdani_99/status/1847241231866486815","3182668572","IqbalRamdani_99"
"1846856384417341645","Fri Oct 18 11:32:02 +0000 2024","0","@tekarok007 Termasuk makan siang gratis?...","1847239209184297341","","tekarok007","in","Jkt","0","0","0","https://x.com/adisuriadi76833/status/1847239209184297341","1690157530025177088","adisuriadi76833"
"1847225152268083317","Fri Oct 18 11:25:17 +0000 2024","4","@Mdy_Asmara1701 Dulu masyarakat ditipu pake gorong² dan esemka. Sekarang masyarakat ditipu pake joget gemoy dan makan siang gratis. Negara ini sedang dirampok oleh mereka dan kroninya.","1847237512319898004","","Mdy_Asmara1701","in","zona nyaman","0","1","1","https://x.com/XVSZTY/status/1847237512319898004","1747264687304224768","XVSZTY"
"1847237445701767457","Fri Oct 18 11:25:01 +0000 2024","0","Always wondering kenapa program makan siang gratis ga di berkolaborasi dengan badan ketahanan pangan tiap provinsi?","1847237445701767457","","","in","Tatooine","0","1","0","https://x.com/Pikadutx/status/1847237445701767457","1738813827385573376","Pikadutx"
"1847200360336908423","Fri Oct 18 11:23:03 +0000 2024","0","@afhprchya Dapet makan siang gratis ga?","1847236949922488719","","afhprchya","in","she/her","0","0","0","https://x.com/yekyuniverse/status/1847236949922488719","1498291288768389125","yekyuniverse"
"1844327647167512917","Fri Oct 18 11:16:22 +0000 2024","0","@Andfromeda Hahaha betul antre minyak murah kayaknya. Atau makan siang &amp; susu gratis.","1847235267197014442","","Andfromeda","in","Hadrian Ethaniel.","0","0","0","https://x.com/Poseidoin/status/1847235267197014442","1104276143912280064","Poseidoin"
"1847197099206865299","Fri Oct 18 11:12:02 +0000 2024","0","@eixpanse Program makan siang gratis jadinya seperti itu","1847234176799670337","","eixpanse","in","Sleman, Indonesia","0","0","0","https://x.com/Hidayatullah___/status/1847234176799670337","3455329646","Hidayatullah___"
"1847230856966086667","Fri Oct 18 10:58:50 +0000 2024","0","Kalo bgini smua modelan chaos mu wajarji kalo wapresmu gibran calon mentri/wamenmu nanti gus miftah. Keknya bukan makan siang gratis yg ko butuhkan tapi pukul gratis alias amma'ji lari.","1847230856966086667","","","in","Makassar, Indonesia","0","0","0","https://x.com/tumistucing/status/1847230856966086667","1389423313","tumistucing"
"1847223009519784121","Fri Oct 18 10:48:47 +0000 2024","1","@sugondese6666 Makan Siang Bayar Indonesia Maju Gratis","1847228325737169037","","sugondese6666","in","","0","0","0","https://x.com/zzzoooooooom/status/1847228325737169037","1170564061836140544","zzzoooooooom"
"1847225752527495232","Fri Oct 18 10:38:33 +0000 2024","0","Yg mau dibicarakan apa? Makan siang gratis? kapasitasnya tdk ada di level itu","1847225752527495232","","","in","","0","0","0","https://x.com/irvinadikara3/status/1847225752527495232","1574218360266444800","irvinadikara3"
"1847167437671944297","Fri Oct 18 10:32:38 +0000 2024","22","@cobeh2022 Para pemilih yg 58% menyambut dg gembira bahkan kenaikan iuran bpjs PPN dan iuran tapera pun telah disongsong dg suka cita. Pola makan mereka akan segera diubah menjadi sekali sehari disesuaikan dg program pemberian makan siang gratis sabtu-minggu tidak makan.","1847224263578906870","","cobeh2022","in","Kota Bogor, West Java","0","1","0","https://x.com/wong_clayten/status/1847224263578906870","3139555602","wong_clayten"
"1847058841084875216","Fri Oct 18 10:26:15 +0000 2024","0","@sadarrdirii Makan siang gratis","1847222655155638471","","sadarrdirii","in","","0","0","0","https://x.com/garuk21/status/1847222655155638471","1548019966338744325","garuk21"
"1847215316025348230","Fri Oct 18 09:57:05 +0000 2024","0","Traktiran RIDO dari Ridwan Kamil dan Suswono bukan hanya sekadar makan siang gratis tetapi juga kesempatan untuk merayakan kebersamaan di Jakarta. Yuk datang dan rasakan hangatnya persaudaraan! https://t.co/flUIHOhz6X","1847215316025348230","https://pbs.twimg.com/media/GaKgik9awAAzm6S.jpg","","in","Gambir, Indonesia","0","0","0","https://x.com/coldestzayne/status/1847215316025348230","471417976","coldestzayne"
"1847215201424408903","Fri Oct 18 09:56:38 +0000 2024","0","Warga Jakarta Utara ayo nikmati makan siang gratis dalam Traktiran RIDO hari ini! Ridwan Kamil dan Suswono mengajak kita semua untuk merasakan kehangatan kebersamaan dengan hidangan lezat yang tersedia di ratusan titik. https://t.co/bg0rZlYetF","1847215201424408903","https://pbs.twimg.com/ext_tw_video_thumb/1847215094398431232/pu/img/mZYuO-BiL9A25kUG.jpg","","in","Indonesia","0","0","0","https://x.com/kevinvindes/status/1847215201424408903","1595250311861784577","kevinvindes"
"1847209649449410623","Fri Oct 18 09:34:34 +0000 2024","0","Saya sangat mengapresiasi inisiatif makan siang gratis dari Traktiran RIDO. Semoga bisa diadopsi di daerah lain agar semua warga merasakannya. https://t.co/QypQfGUcCt","1847209649449410623","https://pbs.twimg.com/media/GaKbYvSaYAAFSUC.jpg","","in","indonesia ","0","0","0","https://x.com/rony237686/status/1847209649449410623","1818872019389468672","rony237686"
"1847209594994737520","Fri Oct 18 09:34:21 +0000 2024","0"," Makan siang gratis dalam Traktiran RIDO adalah bukti nyata dari kepedulian Ridwan Kamil dan Suswono terhadap seluruh warga Jakarta. Acara ini menjadi pengingat bahwa kita semua harus saling mendukung untuk menciptakan Jakarta yang lebih harmonis. https://t.co/CKaRjnsV0d","1847209594994737520","https://pbs.twimg.com/media/GaKbVFybUAAgSMS.jpg","","in","lombok, indonesia","0","0","0","https://x.com/desicahyani511/status/1847209594994737520","1823134844559466496","desicahyani511"
"1847209352660476231","Fri Oct 18 09:33:23 +0000 2024","0","Traktiran RIDO hadir untuk memberikan inspirasi dan semangat bagi kita semua makan siang gratis ini lah contoh salah satu kepeduliannya jakarta https://t.co/kEW4lGnUg2","1847209352660476231","https://pbs.twimg.com/media/GaKbHfFbgAA0wCC.jpg","","in","indonesia ","0","0","0","https://x.com/tayilri/status/1847209352660476231","1833679612100116480","tayilri"
"1847209301976449272","Fri Oct 18 09:33:11 +0000 2024","0","Makan siang gratis ini disediakan dalam Traktiran RIDO bentuk nyata kepedulian Ridwan Kamil dan Suswono terhadap semua lapisan masyarakat. Ayo kita sambut acara ini dengan antusias dan kebahagiaan bersama https://t.co/k1p1OgG8Vh","1847209301976449272","https://pbs.twimg.com/ext_tw_video_thumb/1847209279843192832/pu/img/vj1_fSOeOY-4haQi.jpg","","in","","0","0","0","https://x.com/nur_aeni281/status/1847209301976449272","1743179913384050688","nur_aeni281"
"1847209280283517240","Fri Oct 18 09:33:06 +0000 2024","0","Traktiran RIDO adalah simbol persatuan dan kepedulian Ridwan Kamil dan Suswono. Yuk ajak keluarga dan teman-temanmu untuk menikmati makan siang gratis di Jakarta dan rayakan kebersamaan ini! https://t.co/d46h2CgI2e","1847209280283517240","https://pbs.twimg.com/media/GaKbC9Ya0AAUnhJ.jpg","","in","","0","0","0","https://x.com/Rin_tikhu_jan/status/1847209280283517240","1834597399601512448","Rin_tikhu_jan"
"1847209255390306707","Fri Oct 18 09:33:00 +0000 2024","1","Makan siang gratis dari Traktiran RIDO benar-benar memberikan kebahagiaan bagi warga Jakarta Utara semoga program ini terus berlanjut. https://t.co/DfE45QQ3S6","1847209255390306707","https://pbs.twimg.com/media/GaKbBzEbgAA4xgW.jpg","","in","Kota Batam, Kepulauan Riau","0","0","0","https://x.com/koko_srwd/status/1847209255390306707","1708625090152435712","koko_srwd"
"1847208812245348579","Fri Oct 18 09:31:14 +0000 2024","1","Traktiran RIDO mengajak kita semua warga Jakarta untuk makan siang gratis di ratusan titik Jakarta harus kita syukuri dan apresiasi kita sambut dengan suka cita https://t.co/jvZJ5YjOkt","1847208812245348579","https://pbs.twimg.com/media/GaKaoBda0AAB5uI.jpg","","in","indonesia","0","0","0","https://x.com/xakinawilla_/status/1847208812245348579","1688092460529115136","xakinawilla_"
"1847208808969556436","Fri Oct 18 09:31:14 +0000 2024","0","Traktiran RIDO adalah kesempatan untuk bersatu! Ridwan Kamil dan Suswono memastikan semua warga Jakarta bisa menikmati makan siang gratis yang lezat. https://t.co/qW86yPnNmE","1847208808969556436","https://pbs.twimg.com/media/GaKanByaAAA52fV.jpg","","in"," Indonesia","0","0","0","https://x.com/SaoryEnk/status/1847208808969556436","1740146973934841856","SaoryEnk"
"1847152345563779516","Fri Oct 18 09:31:06 +0000 2024","0","@MurtadhaOne1 ga ada makan siang yang gratis...","1847208776912556479","","MurtadhaOne1","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/tujianto_80/status/1847208776912556479","2952145932","tujianto_80"
"1847208754758217734","Fri Oct 18 09:31:01 +0000 2024","0","Makan siang gratis yang di gelar oleh Ridwan Kamil dan Suswono ini bisa menambah kebersamaan dan kekompakan jadi ayo jangan lupa ikut berpartisipasi dalam Traktiran RIDO https://t.co/cskaysQWUu","1847208754758217734","https://pbs.twimg.com/media/GaKakbwbkAAMeMT.jpg","","in","Central Borneo, Indonesia","0","0","0","https://x.com/swukmaa601/status/1847208754758217734","1700188174113472512","swukmaa601"
"1847208694989332968","Fri Oct 18 09:30:47 +0000 2024","0","Selamat Siang Warga Jakarta Timur! Hari ini ada kabar baik buat kamu yang sedang mencari makan siang gratis. Dalam acara Traktiran RIDO Ridwan Kamil dan Suswono mengundang kita semua untuk menikmati kebersamaan dengan sajian lezat yang tersebar di seluruh wilayah Jakarta Timur https://t.co/9udKPO06Y3","1847208694989332968","https://pbs.twimg.com/media/GaKagzpbsAAOOlQ.jpg","","in","Indonesia","0","0","0","https://x.com/darrelrevi/status/1847208694989332968","1603161624067870720","darrelrevi"
"1847208663989227596","Fri Oct 18 09:30:39 +0000 2024","0","Bagi warga Jakarta hari ini ada makan siang gratis loh dari pasangan calon gubernur jakarta Ridwan kamil Suswono wah keren nih Traktiran RIDO nya berkah selalu pak https://t.co/5DCVjKXgmy","1847208663989227596","https://pbs.twimg.com/media/GaKafVZaEAAwqnu.jpg","","in","Indramayu, Indonesia","0","0","0","https://x.com/nurafid43172770/status/1847208663989227596","1705799327082500096","nurafid43172770"
"1847208661674061914","Fri Oct 18 09:30:39 +0000 2024","0","Saya percaya bahwa inisiatif makan siang gratis dari Traktiran RIDO dapat meningkatkan solidaritas di masyarakat. Semoga lebih banyak daerah yang ikut serta. https://t.co/SJTHKt8zFq","1847208661674061914","https://pbs.twimg.com/media/GaKafQKaIAAtzcx.jpg","","in","Metro Pusat, Indonesia","0","0","0","https://x.com/daniprasto/status/1847208661674061914","1796523714286432256","daniprasto"
"1847208569806221716","Fri Oct 18 09:30:17 +0000 2024","1","Makan siang gratis yang di Traktiran RIDO membuat warga jakarta senang karna pasangan ridwan kamil suswono sangat memperdulikan rakyatnya program yang sangat baik untuk berbagi cerita https://t.co/VGQ5UdSXDY","1847208569806221716","https://pbs.twimg.com/media/GaKaZjLboAAOZPO.jpg","","in","Indonesia","0","0","0","https://x.com/Rillopambudi25/status/1847208569806221716","1495752051715837952","Rillopambudi25"
"1847208342076240342","Fri Oct 18 09:29:22 +0000 2024","0","bersama kita wujudkan rasa kepedulian di antara masyarakat dengan Traktiran RIDO yang mengundang seluruh warga Jakarta untuk makan siang gratis https://t.co/1GngNNMr9s","1847208342076240342","https://pbs.twimg.com/media/GaKaMrBaEAAsXGh.jpg","","in","indonesia","0","0","0","https://x.com/willahikma_/status/1847208342076240342","1688091053902200832","willahikma_"
"1847208257145970814","Fri Oct 18 09:29:02 +0000 2024","0","Traktiran RIDO kembali hadir di Jakarta! Ridwan Kamil dan Suswono ingin mengajak semua warga berkumpul dan menikmati makan siang gratis di berbagai titik. Yuk kita sambut kebersamaan ini dengan sukacita! https://t.co/grdlz5wNG8","1847208257145970814","https://pbs.twimg.com/media/GaKaHdpaIAEt-OO.jpg","","in","Indonesia","0","0","0","https://x.com/sandrana29128/status/1847208257145970814","1813828959118979074","sandrana29128"
"1847208230054961558","Fri Oct 18 09:28:56 +0000 2024","0","Don't miss it karena ada Traktiran RIDO salah satu gebrakan dari Ridwan Kamil dan Suswono untuk mempererat tali persaudaraan antar warga jakarta melalui makan siang gratis https://t.co/MuIn4lh621","1847208230054961558","https://pbs.twimg.com/media/GaKaFtgaAAEa53B.jpg","","in","","0","0","0","https://x.com/hawppinez/status/1847208230054961558","1800514996650291200","hawppinez"
"1847208198505439280","Fri Oct 18 09:28:48 +0000 2024","0","Ini sih sudah pasti Ridwan Kamil dan Suswono ingin menjadikan Traktiran RIDO sebagai momen spesial bagi warga Jakarta. Mari bersama-sama kita rayakan kebersamaan dan saling berbagi dalam kegiatan makan siang gratis ini! Semoga semua berjalan tertib dan lancar. https://t.co/fgeNWpBS2w","1847208198505439280","https://pbs.twimg.com/media/GaKaEBsb0AAlF0i.jpg","","in","Indonesia ","0","0","0","https://x.com/ritasukii/status/1847208198505439280","1834817161392799745","ritasukii"
"1847208177055760591","Fri Oct 18 09:28:43 +0000 2024","0","Ridwan Kamil dan Suswono ingin menjadikan Traktiran RIDO sebagai acara spesial bagi warga Jakarta. Mari kita bersama-sama rayakan kebersamaan dan saling berbagi dalam kegiatan makan siang gratis ini ya https://t.co/fYsDb5Ff21","1847208177055760591","https://pbs.twimg.com/ext_tw_video_thumb/1847208150153461760/pu/img/hqPDiDjUBT7-lA3F.jpg","","in","","0","0","0","https://x.com/gendis_091/status/1847208177055760591","1743177484152258560","gendis_091"
"1847208139772559768","Fri Oct 18 09:28:34 +0000 2024","0","Hari ini Ridwan Kamil dan Suswono mengajak warga Jakarta untuk menikmati Traktiran RIDO! Makan siang gratis di ratusan titik siap menanti. https://t.co/hkIOxmIPWd","1847208139772559768","https://pbs.twimg.com/media/GaKaAX8bAAAsN4j.jpg","","in"," Indonesia","0","0","0","https://x.com/OmgTacool/status/1847208139772559768","1740146302783209472","OmgTacool"
